,34,35,36,37,38,39,40,41,42,45,46,47,48,49,50,51,53,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,71,72
4,0.0,117.0,1.0,2.0,167.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,189.0,168.0,13.0,6.0,123.0,172.0,495.0,3.0,0.0,1.0,175.0,33.0,6.0,0.0,48.0,17.0,44.0,19.0,0.0,0.0,0.0,1.0
49,0.0,39.0,0.0,3.0,162.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,156.0,141.0,5.0,2.0,67.0,216.0,387.0,4.0,0.0,3.0,179.0,85.0,9.0,0.0,54.0,13.0,46.0,8.0,0.0,1.0,0.0,0.0
27,595.0,405.0,382.0,162.0,0.0,0.0,1.0,7.0,367.0,113.0,1.0,1.0,16.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,286.0,4.0,142.0,266.0
38,0.0,195.0,11.0,3.0,115.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,185.0,192.0,14.0,11.0,165.0,121.0,371.0,2.0,0.0,0.0,128.0,15.0,4.0,0.0,41.0,30.0,32.0,30.0,0.0,0.0,0.0,1.0
15,550.0,424.0,370.0,162.0,0.0,0.0,1.0,4.0,402.0,128.0,0.0,0.0,19.0,1.0,1.0,0.0,17.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,226.0,9.0,132.0,314.0
1,489.0,394.0,408.0,145.0,0.0,0.0,1.0,10.0,335.0,87.0,0.0,1.0,13.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,348.0,3.0,143.0,201.0
8,3.0,286.0,228.0,252.0,0.0,1.0,0.0,0.0,238.0,171.0,12.0,5.0,12.0,0.0,0.0,0.0,75.0,0.0,0.0,22.0,277.0,272.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,38.0,7.0,169.0
45,388.0,406.0,350.0,174.0,0.0,1.0,2.0,1.0,425.0,149.0,0.0,1.0,20.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,240.0,9.0,107.0,338.0
22,54.0,375.0,276.0,227.0,0.0,0.0,1.0,0.0,496.0,162.0,1.0,0.0,32.0,0.0,0.0,0.0,57.0,0.0,0.0,3.0,208.0,76.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,89.0,23.0,25.0,278.0
55,15.0,326.0,254.0,236.0,0.0,0.0,0.0,0.0,388.0,186.0,5.0,3.0,26.0,0.0,0.0,0.0,73.0,0.0,0.0,8.0,319.0,188.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,24.0,28.0,14.0,223.0
59,335.0,335.0,414.0,133.0,0.0,0.0,1.0,12.0,325.0,73.0,2.0,1.0,26.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,2.0,2.0,1.0,347.0,5.0,142.0,134.0
35,131.0,389.0,312.0,221.0,0.0,0.0,1.0,1.0,516.0,162.0,0.0,0.0,38.0,0.0,1.0,0.0,43.0,0.0,0.0,0.0,51.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,172.0,22.0,54.0,313.0
