,34,35,36,37,38,39,40,41,42,45,46,47,48,49,50,51,53,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,71,72
32,556.0,365.0,311.0,140.0,0.0,0.0,0.0,3.0,158.0,104.0,0.0,0.0,13.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,231.0,3.0,120.0,278.0
10,466.0,334.0,358.0,127.0,0.0,0.0,1.0,7.0,154.0,69.0,0.0,1.0,9.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,317.0,2.0,141.0,183.0
24,5.0,206.0,129.0,198.0,0.0,0.0,0.0,0.0,260.0,162.0,6.0,4.0,15.0,0.0,0.0,0.0,43.0,0.0,0.0,8.0,287.0,188.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,17.0,5.0,177.0
57,477.0,359.0,306.0,137.0,0.0,0.0,0.0,0.0,200.0,124.0,0.0,1.0,14.0,1.0,1.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,208.0,6.0,117.0,305.0
93,533.0,327.0,323.0,134.0,0.0,0.0,0.0,5.0,174.0,89.0,1.0,1.0,11.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,263.0,3.0,131.0,219.0
7,13.0,235.0,159.0,184.0,0.0,0.0,0.0,0.0,355.0,159.0,4.0,2.0,23.0,0.0,0.0,0.0,52.0,0.0,0.0,4.0,279.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,14.0,11.0,212.0
18,350.0,352.0,298.0,142.0,0.0,1.0,2.0,1.0,199.0,127.0,0.0,0.0,17.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,228.0,8.0,96.0,324.0
29,3.0,178.0,128.0,211.0,0.0,0.0,0.0,0.0,175.0,155.0,12.0,5.0,8.0,0.0,0.0,0.0,45.0,0.0,0.0,20.0,243.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,28.0,5.0,132.0
67,44.0,272.0,187.0,166.0,0.0,0.0,0.0,0.0,387.0,138.0,1.0,0.0,26.0,0.0,0.0,0.0,33.0,0.0,0.0,2.0,180.0,62.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,81.0,17.0,19.0,254.0
65,362.0,292.0,356.0,119.0,0.0,0.0,0.0,10.0,157.0,54.0,1.0,1.0,11.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,323.0,4.0,139.0,138.0
142,0.0,69.0,0.0,1.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,137.0,12.0,3.0,116.0,146.0,448.0,1.0,0.0,1.0,158.0,18.0,0.0,0.0,34.0,11.0,31.0,12.0,0.0,0.0,0.0,0.0
62,2.0,178.0,109.0,220.0,0.0,0.0,0.0,0.0,107.0,140.0,13.0,10.0,3.0,0.0,0.0,0.0,62.0,0.0,0.0,48.0,177.0,283.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,31.0,3.0,112.0
38,86.0,311.0,212.0,170.0,0.0,0.0,1.0,0.0,387.0,132.0,0.0,0.0,31.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,70.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,134.0,13.0,41.0,288.0
110,220.0,260.0,368.0,106.0,0.0,0.0,1.0,12.0,181.0,56.0,1.0,1.0,24.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,314.0,2.0,127.0,99.0
47,237.0,327.0,255.0,136.0,0.0,0.0,2.0,1.0,195.0,139.0,0.0,0.0,22.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,8.0,74.0,321.0
123,0.0,31.0,0.0,1.0,158.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,160.0,114.0,10.0,2.0,83.0,168.0,414.0,3.0,0.0,1.0,172.0,35.0,0.0,0.0,34.0,9.0,36.0,6.0,0.0,0.0,0.0,0.0
44,1.0,165.0,123.0,219.0,0.0,0.0,0.0,0.0,58.0,100.0,14.0,12.0,6.0,0.0,0.0,1.0,61.0,0.0,0.0,103.0,91.0,259.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,29.0,1.0,86.0
0,152.0,313.0,241.0,151.0,0.0,0.0,1.0,0.0,286.0,137.0,0.0,0.0,33.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,15.0,55.0,301.0
19,0.0,146.0,125.0,63.0,1.0,98.0,0.0,0.0,11.0,4.0,4.0,2.0,5.0,25.0,5.0,14.0,38.0,6.0,0.0,295.0,2.0,132.0,0.0,0.0,0.0,10.0,0.0,17.0,18.0,13.0,0.0,35.0,0.0,18.0
56,1.0,174.0,162.0,183.0,0.0,0.0,0.0,0.0,22.0,69.0,14.0,14.0,4.0,0.0,0.0,3.0,72.0,0.0,0.0,235.0,39.0,241.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,33.0,1.0,63.0
107,0.0,101.0,9.0,1.0,109.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,155.0,14.0,8.0,136.0,111.0,353.0,2.0,0.0,0.0,106.0,12.0,0.0,0.0,26.0,19.0,25.0,11.0,0.0,0.0,0.0,0.0
49,0.0,172.0,134.0,137.0,0.0,0.0,0.0,0.0,16.0,43.0,9.0,11.0,2.0,1.0,1.0,3.0,61.0,1.0,0.0,290.0,14.0,175.0,0.0,0.0,0.0,7.0,0.0,7.0,1.0,1.0,0.0,32.0,0.0,39.0
3,114.0,197.0,356.0,92.0,0.0,0.0,4.0,11.0,192.0,50.0,2.0,1.0,37.0,16.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,2.0,1.0,274.0,3.0,115.0,63.0
89,0.0,20.0,0.0,2.0,153.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,135.0,125.0,4.0,1.0,59.0,161.0,356.0,2.0,0.0,2.0,168.0,55.0,4.0,0.0,36.0,7.0,30.0,5.0,0.0,0.0,0.0,0.0
74,0.0,161.0,136.0,83.0,0.0,38.0,0.0,0.0,12.0,13.0,5.0,7.0,2.0,9.0,3.0,7.0,57.0,3.0,0.0,341.0,7.0,178.0,0.0,0.0,0.0,9.0,0.0,12.0,14.0,5.0,0.0,35.0,0.0,23.0
1,0.0,52.0,0.0,1.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,126.0,11.0,3.0,94.0,147.0,409.0,2.0,0.0,2.0,173.0,29.0,0.0,0.0,27.0,9.0,33.0,11.0,0.0,0.0,0.0,0.0
33,0.0,115.0,12.0,0.0,68.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,173.0,16.0,14.0,157.0,72.0,249.0,1.0,0.0,0.0,35.0,10.0,0.0,0.0,14.0,20.0,17.0,19.0,0.0,3.0,0.0,2.0
79,0.0,0.0,0.0,9.0,34.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,56.0,51.0,1.0,1.0,2.0,355.0,52.0,3.0,0.0,0.0,45.0,83.0,53.0,0.0,22.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0
42,0.0,8.0,0.0,1.0,135.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,100.0,103.0,0.0,1.0,31.0,186.0,297.0,3.0,0.0,0.0,126.0,84.0,8.0,0.0,24.0,6.0,30.0,1.0,0.0,0.0,0.0,0.0
112,0.0,14.0,0.0,2.0,142.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,111.0,109.0,2.0,1.0,35.0,179.0,308.0,4.0,0.0,0.0,144.0,81.0,4.0,0.0,26.0,5.0,27.0,4.0,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,47.0,0.0,0.0,10.0,66.0,20.0,2.0,7.0,11.0,243.0,83.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,2.0,0.0,238.0,157.0,232.0,214.0,1.0,0.0,0.0,0.0
63,0.0,54.0,1.0,2.0,111.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,157.0,132.0,13.0,6.0,125.0,121.0,384.0,1.0,0.0,1.0,140.0,15.0,5.0,0.0,21.0,10.0,21.0,11.0,0.0,0.0,0.0,1.0
11,0.0,5.0,0.0,2.0,83.0,1.0,0.0,0.0,0.0,0.0,19.0,18.0,75.0,71.0,1.0,1.0,4.0,218.0,142.0,4.0,0.0,0.0,72.0,88.0,18.0,0.0,26.0,4.0,22.0,1.0,0.0,0.0,0.0,0.0
149,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,117.0,249.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,6.0,0.0,177.0,181.0,180.0,183.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,283.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,91.0,106.0,118.0,128.0,0.0,0.0,0.0,0.0
61,1.0,125.0,123.0,41.0,0.0,104.0,0.0,0.0,6.0,0.0,0.0,0.0,29.0,125.0,5.0,25.0,110.0,19.0,3.0,33.0,0.0,5.0,0.0,1.0,0.0,3.0,3.0,31.0,15.0,44.0,0.0,43.0,0.0,7.0
104,1.0,0.0,0.0,58.0,0.0,0.0,15.0,75.0,29.0,2.0,8.0,16.0,253.0,94.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,1.0,0.0,230.0,154.0,217.0,221.0,1.0,0.0,0.0,0.0
132,0.0,121.0,157.0,45.0,0.0,105.0,0.0,0.0,8.0,1.0,0.0,0.0,3.0,45.0,7.0,18.0,37.0,9.0,0.0,194.0,2.0,64.0,0.0,0.0,0.0,5.0,0.0,19.0,23.0,26.0,0.0,47.0,0.0,10.0
20,0.0,111.0,66.0,28.0,16.0,54.0,0.0,0.0,4.0,0.0,0.0,0.0,51.0,158.0,7.0,19.0,147.0,19.0,24.0,15.0,0.0,0.0,2.0,5.0,1.0,0.0,8.0,39.0,20.0,39.0,0.0,23.0,0.0,5.0
2,1.0,0.0,0.0,23.0,0.0,0.0,1.0,35.0,10.0,1.0,9.0,1.0,231.0,104.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,5.0,0.0,234.0,173.0,235.0,220.0,0.0,0.0,0.0,0.0
125,0.0,110.0,24.0,4.0,37.0,20.0,0.0,0.0,2.0,0.0,0.0,0.0,90.0,168.0,15.0,17.0,145.0,43.0,115.0,3.0,0.0,0.0,5.0,4.0,0.0,1.0,12.0,33.0,24.0,34.0,0.0,10.0,0.0,4.0
122,0.0,0.0,0.0,19.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,11.0,24.0,13.0,1.0,0.0,0.0,260.0,8.0,3.0,0.0,0.0,9.0,35.0,167.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
69,1.0,0.0,0.0,72.0,0.0,0.0,20.0,80.0,32.0,8.0,12.0,25.0,264.0,79.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,0.0,183.0,136.0,194.0,209.0,1.0,0.0,0.0,0.0
