,34,35,36,37,38,39,40,41,42,45,46,47,48,49,50,51,53,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,71,72
43,30.0,6.0,0.0,2.0,15.0,0.0,3.0,1.0,4.0,0.0,1.0,1.0,1.0,22.0,0.0,0.0,14.0,0.0,0.0,1.0,1.0,4.0,44.0,15.0,1.0,0.0,64.0,33.0,70.0,51.0,0.0,3.0,0.0,0.0
55,52.0,9.0,0.0,13.0,3.0,0.0,3.0,0.0,13.0,2.0,2.0,1.0,8.0,10.0,0.0,0.0,18.0,0.0,0.0,8.0,1.0,5.0,28.0,19.0,11.0,0.0,14.0,46.0,23.0,79.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,21.0,0.0,17.0,5.0,55.0,61.0,1.0,1.0,0.0,51.0,56.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0
13,22.0,20.0,18.0,3.0,57.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,0.0,17.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,46.0,1.0,0.0,0.0,0.0,42.0,0.0,31.0,3.0,0.0,8.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,11.0,0.0,0.0,0.0,76.0,18.0,0.0,1.0,0.0,82.0,61.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,14.0
21,37.0,48.0,43.0,0.0,35.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,3.0,0.0,55.0,0.0,0.0,0.0,0.0,30.0,0.0,20.0,6.0,0.0,18.0,0.0,0.0
0,20.0,7.0,0.0,14.0,3.0,0.0,0.0,1.0,24.0,1.0,3.0,2.0,14.0,32.0,0.0,2.0,15.0,3.0,2.0,8.0,2.0,3.0,12.0,25.0,6.0,1.0,0.0,41.0,1.0,62.0,0.0,1.0,0.0,0.0
29,39.0,5.0,0.0,57.0,6.0,0.0,1.0,0.0,24.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,12.0,0.0,0.0,30.0,5.0,2.0,2.0,13.0,27.0,0.0,0.0,35.0,3.0,35.0,0.0,0.0,0.0,0.0
41,4.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,10.0,20.0,25.0,0.0,0.0,2.0,47.0,37.0,9.0,16.0,0.0,0.0,0.0,9.0,0.0,0.0,7.0,0.0,0.0,33.0,0.0,0.0,0.0
2,34.0,81.0,58.0,0.0,2.0,0.0,0.0,0.0,2.0,9.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,0.0,0.0,21.0,0.0,0.0
38,9.0,6.0,23.0,3.0,41.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,28.0,7.0,0.0,1.0,0.0,40.0,4.0,30.0,16.0,0.0,6.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,87.0,7.0,0.0,1.0,0.0,41.0,65.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32.0
20,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,28.0,0.0,10.0,13.0,35.0,27.0,0.0,0.0,0.0,34.0,44.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0
30,53.0,3.0,2.0,9.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,14.0,5.0,61.0,18.0,1.0,3.0,0.0,18.0,10.0,37.0,13.0,0.0,3.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,29.0,0.0,4.0,1.0,24.0,45.0,0.0,0.0,0.0,47.0,41.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0
4,53.0,12.0,8.0,5.0,10.0,0.0,6.0,0.0,4.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,19.0,0.0,0.0,9.0,0.0,16.0,27.0,2.0,3.0,0.0,16.0,25.0,16.0,19.0,0.0,2.0,0.0,0.0
23,7.0,0.0,0.0,26.0,2.0,0.0,0.0,2.0,59.0,0.0,1.0,1.0,16.0,31.0,0.0,0.0,2.0,11.0,16.0,18.0,18.0,0.0,0.0,1.0,17.0,0.0,0.0,5.0,0.0,0.0,20.0,0.0,0.0,0.0
17,12.0,2.0,0.0,12.0,1.0,0.0,0.0,0.0,32.0,1.0,0.0,0.0,20.0,61.0,0.0,2.0,15.0,10.0,7.0,18.0,1.0,0.0,0.0,6.0,9.0,5.0,0.0,28.0,0.0,5.0,1.0,0.0,0.0,0.0
16,11.0,1.0,7.0,0.0,17.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0,1.0,14.0,10.0,0.0,0.0,51.0,3.0,38.0,41.0,0.0,5.0,0.0,0.0
14,10.0,4.0,0.0,56.0,2.0,0.0,0.0,2.0,51.0,0.0,0.0,0.0,14.0,10.0,0.0,2.0,7.0,4.0,4.0,44.0,3.0,0.0,1.0,0.0,9.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,3.0
10,13.0,5.0,0.0,40.0,6.0,0.0,2.0,1.0,42.0,2.0,0.0,1.0,6.0,3.0,0.0,0.0,18.0,0.0,1.0,42.0,11.0,0.0,2.0,3.0,15.0,0.0,0.0,15.0,0.0,7.0,0.0,0.0,0.0,0.0
25,30.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,8.0,1.0,67.0,11.0,0.0,3.0,0.0,27.0,3.0,48.0,4.0,0.0,4.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,24.0,0.0,0.0,0.0,34.0,10.0,0.0,0.0,0.0,54.0,36.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,1.0
