,34,35,36,37,38,39,40,41,42,45,46,47,48,49,50,51,53,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,71,72
77,264.0,99.0,46.0,207.0,56.0,0.0,74.0,33.0,127.0,42.0,5.0,8.0,25.0,52.0,0.0,2.0,103.0,0.0,2.0,189.0,105.0,119.0,126.0,59.0,58.0,0.0,163.0,161.0,195.0,190.0,14.0,12.0,0.0,15.0
111,266.0,96.0,19.0,218.0,37.0,0.0,73.0,32.0,147.0,39.0,3.0,5.0,32.0,55.0,0.0,4.0,103.0,2.0,3.0,186.0,116.0,84.0,106.0,68.0,58.0,0.0,88.0,182.0,146.0,219.0,24.0,6.0,0.0,16.0
153,264.0,102.0,59.0,189.0,69.0,0.0,68.0,34.0,111.0,56.0,2.0,8.0,21.0,54.0,0.0,1.0,101.0,0.0,3.0,155.0,94.0,133.0,119.0,59.0,67.0,0.0,172.0,157.0,209.0,186.0,3.0,9.0,0.0,14.0
160,262.0,100.0,76.0,163.0,78.0,0.0,66.0,45.0,86.0,58.0,2.0,9.0,19.0,59.0,0.0,1.0,113.0,0.0,2.0,166.0,91.0,155.0,106.0,47.0,64.0,0.0,172.0,132.0,222.0,166.0,2.0,15.0,0.0,13.0
79,188.0,62.0,1.0,290.0,26.0,0.0,12.0,27.0,245.0,38.0,7.0,8.0,69.0,112.0,1.0,15.0,76.0,11.0,12.0,203.0,131.0,39.0,33.0,56.0,105.0,4.0,8.0,179.0,42.0,211.0,82.0,1.0,0.0,27.0
213,235.0,92.0,12.0,240.0,35.0,1.0,59.0,34.0,153.0,30.0,5.0,5.0,42.0,56.0,0.0,6.0,100.0,2.0,6.0,198.0,113.0,70.0,94.0,61.0,84.0,2.0,52.0,185.0,114.0,235.0,28.0,7.0,0.0,13.0
56,253.0,101.0,112.0,171.0,87.0,0.0,56.0,36.0,82.0,47.0,3.0,9.0,8.0,62.0,0.0,1.0,106.0,0.0,1.0,145.0,92.0,183.0,99.0,40.0,48.0,0.0,174.0,116.0,218.0,151.0,2.0,13.0,0.0,10.0
177,271.0,106.0,36.0,205.0,45.0,0.0,70.0,37.0,136.0,43.0,5.0,5.0,28.0,64.0,0.0,2.0,98.0,0.0,2.0,187.0,99.0,99.0,123.0,64.0,74.0,0.0,116.0,184.0,172.0,200.0,21.0,8.0,1.0,19.0
143,253.0,119.0,135.0,152.0,84.0,0.0,53.0,36.0,60.0,64.0,3.0,9.0,4.0,72.0,0.0,0.0,107.0,0.0,0.0,131.0,77.0,208.0,82.0,28.0,58.0,0.0,175.0,103.0,212.0,129.0,1.0,21.0,1.0,8.0
